Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,UPB>Appraisal,median income ($),% of people in poverty,LoanValuetoAppraised
50,256500,90,623,N,784,2273,92000,89900,0.344919,Active,non-default,AL,1,38111,15.5,2.788043478
74,88900,82,687,N,2124,6214,128000,128000,0.341809,Active,non-default,IL,0,45787,12.5,0.69453125
37,152000,80,672,N,3593,9166,245000,245000,0.391992,Active,non-default,MI,0,44476,12.1,0.620408163
27,80000,100,681,N,3048,6667,375000,365000,0.457177,Active,non-default,WA,0,48688,11.7,0.213333333
49,236600,91,609,Y,823,2409,60000,60000,0.341636,Pay-off,non-default,KS,1,43725,10.7,3.943333333
27,105200,100,755,N,1293,5768,118000,117279,0.224168,Active,non-default,SC,0,39326,14,0.891525424
43,146950,97,772,N,1361,3917,112000,109000,0.34746,Active,non-default,OH,1,44160,10.8,1.312053571
60,187200,90,701,N,1564,3077,128000,124700,0.508287,Active,non-default,GA,1,43217,12,1.4625
40,90000,98,619,N,1862,6162,201239,201239,0.302175,Active,non-default,OR,0,42617,11.7,0.447229414
37,192600,90,709,N,0,5025,125000,122900,0,Active,non-default,TN,1,38550,14.9,1.5408
37,131575,95,657,N,2678,9733,122000,120900,0.275146,Pay-off,non-default,MD,1,56763,8.6,1.078483607
30,176758,97,717,N,1138,5025,166000,166000,0.226482,Pay-off,non-default,CT,1,55970,8.8,1.064807229
27,148500,99,672,N,1036,4500,118000,118000,0.230222,Pay-off,non-default,MI,1,44476,12.1,1.258474576
25,83000,99,678,N,2150,7500,195000,195000,0.286667,Pay-off,non-default,CA,0,49894,13.2,0.425641026
22,114000,95,636,N,1488,3275,140000,136020,0.454351,Active,non-default,GA,0,43217,12,0.814285714
33,127300,95,779,Y,740,3375,127000,125500,0.219259,Active,non-default,MD,1,56763,8.6,1.002362205
45,228950,98,643,Y,2420,2499,262000,262000,0.968387,Pay-off,non-default,CA,0,49894,13.2,0.873854962
71,123500,95,713,N,1485,3654,139900,137400,0.406404,Active,non-default,TN,0,38550,14.9,0.88277341
39,304398,102,660,N,441,2097,72000,70000,0.2103,Pay-off,non-default,TX,1,41275,16.4,4.22775
27,89900,100,763,N,3902,7599,232000,229950,0.513489,Pay-off,non-default,WA,0,48688,11.7,0.3875
37,72500,100,735,N,1069,4583,182000,180000,0.233253,Pay-off,non-default,WA,0,48688,11.7,0.398351648
55,99750,95,636,Y,1878,3507,91000,91000,0.5355,Active,non-default,FL,1,40171,12.3,1.096153846
37,209000,95,650,N,3327,5025,270000,262000,0.662131,Pay-off,non-default,MI,0,44476,12.1,0.774074074
27,176500,100,700,Y,1201,2777,126000,126000,0.432481,Active,non-default,DC,1,43573,16.8,1.400793651
30,130000,100,711,N,2347,6500,183000,181827,0.361077,Active,non-default,GA,0,43217,12,0.710382514
50,63650,95,755,N,6098,10475,380000,376615,0.582148,Pay-off,non-default,MD,0,56763,8.6,0.1675
37,119000,100,759,N,3415,9646,312000,310267,0.354033,Pay-off,non-default,MD,0,56763,8.6,0.381410256
22,118000,100,660,Y,708,4971,95500,95000,0.142426,Active,non-default,GA,1,43217,12,1.235602094
38,102125,95,580,N,2432,6083,182000,181031,0.399803,Active,non-default,GA,0,43217,12,0.561126374
27,188000,100,632,N,2019,4720,186030,186030,0.427754,Pay-off,non-default,GA,1,43217,12,1.01058969
39,52000,100,633,N,0,8000,185000,181000,0,Active,non-default,FL,0,40171,12.3,0.281081081
46,143450,95,726,N,1501,4965,165000,165000,0.302316,Active,non-default,TX,0,41275,16.4,0.869393939
37,152000,95,769,N,1101,4318,165000,165000,0.254979,Active,non-default,AL,0,38111,15.5,0.921212121
36,107710,97,623,N,1179,3006,108000,108000,0.392216,Active,non-default,GA,0,43217,12,0.997314815
37,246324,80,689,N,395,1581,31000,28000,0.249842,Pay-off,non-default,PA,1,44286,10.4,7.945935484
42,91730,100,762,Y,1263,5368,189000,185900,0.235283,Active,non-default,AR,0,33948,17.6,0.485343915
28,153000,100,763,N,2274,5681,289000,289000,0.400282,Active,non-default,CA,0,49894,13.2,0.529411765
37,135200,80,657,N,814,3308,110000,109900,0.24607,Active,non-default,AL,1,38111,15.5,1.229090909
48,113204,80,605,N,1774,4248,217000,215501,0.417608,Pay-off,non-default,CA,0,49894,13.2,0.521677419
45,96000,100,744,N,1836,5875,138000,138000,0.312511,Pay-off,non-default,IN,0,43003,10.2,0.695652174
46,182598,102,689,N,868,3000,84000,82000,0.289333,Active,non-default,MI,1,44476,12.1,2.173785714
55,204730,100,755,N,769,3784,112000,111594,0.203224,Pay-off,non-default,AZ,1,42590,13.8,1.827946429
35,201305,95,699,N,959,3800,150000,150000,0.252368,Active,non-default,CA,1,49894,13.2,1.342033333
28,121647,95,780,N,2795,6410,230000,223406,0.436037,Active,non-default,NC,0,39000,14.8,0.5289
37,208382,95,600,N,1614,3872,160000,153000,0.416839,Pay-off,non-default,FL,1,40171,12.3,1.3023875
40,128700,95,665,N,856,4900,109000,94500,0.174694,Pay-off,non-default,TN,1,38550,14.9,1.180733945
43,129950,100,676,N,836,3591,113000,89000,0.232804,Pay-off,non-default,OH,1,44160,10.8,1.15
36,160000,100,713,Y,0,6800,226000,217742,0,Pay-off,non-default,CA,0,49894,13.2,0.707964602
45,86000,100,660,N,1563,6777,170000,170000,0.230633,Pay-off,non-default,CA,0,49894,13.2,0.505882353
23,202500,100,678,N,875,2073,146000,125000,0.422094,Pay-off,non-default,CO,1,51022,9.8,1.386986301
30,166104,100,645,N,1502,4912,180000,179498,0.305782,Pay-off,non-default,NV,0,46984,10.2,0.9228
37,216000,86,743,N,2249,3377,118500,118500,0.665976,Pay-off,non-default,MD,1,56763,8.6,1.82278481
53,108950,100,762,N,1705,5831,185000,184900,0.292403,Pay-off,non-default,IL,0,45787,12.5,0.588918919
50,196720,80,621,Y,1452,2494,157000,157000,0.582197,Active,non-default,GA,1,43217,12,1.252993631
20,123800,100,682,Y,3673,7367,220000,211050,0.498575,Pay-off,non-default,TX,0,41275,16.4,0.562727273
33,121600,95,791,N,1672,4649,120000,119000,0.359647,Active,non-default,TX,1,41275,16.4,1.013333333
37,142500,95,739,N,1531,4000,100000,100000,0.38275,Pay-off,non-default,HI,1,53123,9.7,1.425
55,159500,100,773,N,1243,4471,177000,175500,0.278014,Active,non-default,MN,0,55914,7,0.901129944
30,260000,80,603,N,1056,1920,95000,92000,0.55,Pay-off,non-default,GA,1,43217,12,2.736842105
30,195551,100,614,Y,835,2583,100000,100000,0.323268,Active,non-default,NC,1,39000,14.8,1.95551
32,181360,100,666,N,676,2500,70000,70000,0.2704,Pay-off,non-default,VA,1,53275,9.8,2.590857143
37,292000,80,644,Y,1364,2325,153000,153000,0.586667,Pay-off,non-default,IL,1,45787,12.5,1.908496732
39,120000,80,614,Y,2769,4139,200000,199840,0.669002,Active,non-default,MI,0,44476,12.1,0.6
42,201566,95,759,Y,1038,2500,88000,85000,0.4152,Active,non-default,IL,1,45787,12.5,2.290522727
37,280000,80,629,N,3058,9752,187000,177900,0.313577,Pay-off,non-default,TX,1,41275,16.4,1.497326203
40,117800,95,688,N,2178,5000,155000,154900,0.4356,Active,non-default,NJ,0,56772,8.2,0.76
45,174900,100,676,N,1140,3343,102000,98000,0.341011,Active,non-default,FL,1,40171,12.3,1.714705882
36,207900,80,526,Y,1205,1900,141000,136900,0.634211,Active,non-default,GA,1,43217,12,1.474468085
37,250000,100,660,Y,630,1452,100000,99500,0.433884,Active,non-default,CA,1,49894,13.2,2.5
29,164400,100,645,N,1013,2243,63000,62350,0.451627,Active,non-default,TX,1,41275,16.4,2.60952381
27,58950,90,737,N,4352,18333,216000,210000,0.237386,Pay-off,non-default,WA,0,48688,11.7,0.272916667
21,119977,100,674,N,2401,5642,141000,141000,0.425558,Pay-off,non-default,NE,0,44623,9.9,0.850900709
38,137565,100,765,N,2483,4761,394000,394000,0.521529,Active,non-default,FL,0,40171,12.3,0.349149746
25,119600,100,722,Y,2065,6049,239000,227000,0.341379,Active,non-default,CA,0,49894,13.2,0.50041841
37,114400,80,599,N,1736,3935,161000,156347,0.441169,Active,non-default,NC,0,39000,14.8,0.710559006
26,139950,100,642,N,1060,2703,77500,77500,0.392157,Pay-off,non-default,IL,1,45787,12.5,1.805806452
27,67803,97,751,N,2390,7434,184500,184500,0.321496,Pay-off,non-default,NY,0,44228,14.4,0.367495935
26,155600,80,630,N,2044,4211,204500,203650,0.485395,Active,non-default,VA,0,53275,9.8,0.760880196
47,312500,100,785,N,0,5025,128388,127000,0,Pay-off,non-default,AZ,1,42590,13.8,2.434028102
34,308750,95,707,N,5372,5025,220000,220000,1.069122,Pay-off,non-default,VA,1,53275,9.8,1.403409091
23,61500,99,663,N,1207,6400,164000,61500,0.188594,Pay-off,non-default,CO,0,51022,9.8,0.375
33,200000,100,717,N,1001,4000,75000,75000,0.25025,Active,non-default,TX,1,41275,16.4,2.666666667
61,83600,95,776,N,1653,5020,143500,134000,0.329283,Active,non-default,TN,0,38550,14.9,0.582578397
37,90500,100,718,Y,1690,4944,185000,185000,0.341828,Pay-off,non-default,MD,0,56763,8.6,0.489189189
49,146300,95,645,N,3167,10583,200000,200000,0.299254,Active,non-default,TX,0,41275,16.4,0.7315
34,42300,97,684,N,1263,5851,81000,68000,0.215861,Active,non-default,FL,0,40171,12.3,0.522222222
26,159000,79,588,Y,1794,3900,157000,150000,0.46,Active,non-default,MI,1,44476,12.1,1.012738854
32,127385,95,747,N,1597,5329,166000,166000,0.299681,Active,non-default,VA,0,53275,9.8,0.767379518
26,212550,97,763,N,2239,5202,240000,235000,0.430411,Active,non-default,VA,0,53275,9.8,0.885625
24,107279,91,691,N,788,3000,92000,92000,0.262667,Active,non-default,UT,1,50614,9.6,1.166076087
33,94000,100,706,N,1894,7875,225000,225000,0.240508,Pay-off,non-default,CA,0,49894,13.2,0.417777778
37,166128,100,673,N,1060,5002,154000,152000,0.211915,Active,non-default,FL,1,40171,12.3,1.078753247
32,105000,70,766,N,2476,7402,375000,365000,0.334504,Pay-off,non-default,CA,0,49894,13.2,0.28
53,178900,100,623,N,2428,5025,320000,315000,0.483215,Pay-off,non-default,CA,0,49894,13.2,0.5590625
22,102025,100,739,N,1907,5025,163000,163000,0.379526,Active,non-default,NY,0,44228,14.4,0.625920245
37,265000,79,631,N,1017,2633,61500,60000,0.386251,Active,non-default,IL,1,45787,12.5,4.308943089
32,95000,100,679,Y,1522,7833,196000,196000,0.194306,Active,non-default,OH,0,44160,10.8,0.484693878
67,72750,97,649,N,4113,8534,195000,190001,0.481955,Active,non-default,MI,0,44476,12.1,0.373076923
56,200000,48,757,N,2573,4970,256000,256000,0.517706,Pay-off,non-default,IL,0,45787,12.5,0.78125
29,152239,102,604,Y,1255,2475,155000,151591,0.507071,Active,non-default,NC,0,39000,14.8,0.982187097
58,60500,100,718,Y,3735,7566,209950,209950,0.493656,Active,non-default,MD,0,56763,8.6,0.288163849
40,183500,100,712,N,1504,3635,130000,130000,0.413755,Active,non-default,VA,1,53275,9.8,1.411538462
28,163780,95,613,Y,1699,4225,84000,81000,0.40213,Active,non-default,TX,1,41275,16.4,1.949761905
34,94900,100,735,N,2568,5075,264000,254000,0.50601,Pay-off,non-default,NV,0,46984,10.2,0.359469697
36,163915,100,752,N,2584,4363,243000,224500,0.592253,Active,non-default,WA,0,48688,11.7,0.674547325
37,75600,80,683,N,784,1899,75000,81516,0.412849,Active,non-default,IA,1,43042,9.7,1.008
44,152000,80,700,N,825,2600,110223,110223,0.317308,Pay-off,non-default,FL,1,40171,12.3,1.379022527
54,160500,100,715,N,2428,7170,170000,168000,0.338633,Pay-off,non-default,MI,0,44476,12.1,0.944117647
40,140000,100,627,N,4332,7876,67000,64500,0.550025,Pay-off,non-default,TX,1,41275,16.4,2.089552239
24,83400,100,572,Y,1956,5558,190000,189900,0.351925,Active,non-default,IL,0,45787,12.5,0.438947368
52,210000,90,648,N,1154,3056,79000,78600,0.377618,Active,non-default,IA,1,43042,9.7,2.658227848
35,228000,80,685,Y,1145,2082,116000,113095,0.549952,Active,non-default,PA,1,44286,10.4,1.965517241
37,144000,80,641,Y,847,2513,91000,89900,0.337047,Active,non-default,MI,1,44476,12.1,1.582417582
64,116600,99,685,N,0,7000,119000,116600,0,Active,non-default,TX,0,41275,16.4,0.979831933
32,129000,97,686,N,1842,6870,79900,69400,0.268122,Pay-off,non-default,MD,1,56763,8.6,1.614518148
27,152000,80,668,Y,3022,6160,260500,235000,0.490584,Pay-off,non-default,NY,0,44228,14.4,0.583493282
37,109500,80,734,N,0,4502,172000,109500,0,Active,non-default,AZ,0,42590,13.8,0.636627907
37,176000,80,621,N,1185,3464,56000,52500,0.34209,Active,non-default,GA,1,43217,12,3.142857143
41,142400,80,661,N,1173,2616,117000,115999,0.448394,Active,non-default,GA,1,43217,12,1.217094017
39,137270,95,621,N,1206,2275,84900,84900,0.53011,Pay-off,non-default,MO,1,43988,10.9,1.616843345
31,80000,100,714,Y,3197,7287,330000,330000,0.438726,Pay-off,non-default,CA,0,49894,13.2,0.242424242
44,244000,89,707,N,873,2625,102000,101867,0.332571,Active,non-default,MI,1,44476,12.1,2.392156863
29,270000,90,713,N,6909,15916,418000,415000,0.434091,Active,non-default,IL,0,45787,12.5,0.645933014
35,87785,97,612,N,1687,4000,143000,140000,0.42175,Pay-off,non-default,GA,0,43217,12,0.613881119
25,149900,100,689,N,3228,5055,250000,250000,0.638576,Pay-off,non-default,FL,0,40171,12.3,0.5996
37,204250,95,601,N,1751,2808,170000,167200,0.623575,Pay-off,non-default,IL,1,45787,12.5,1.201470588
27,308000,80,770,N,0,5025,387000,385000,0,Pay-off,non-default,NJ,0,56772,8.2,0.795865633
28,300800,80,743,N,2097,5025,180000,179900,0.41734,Pay-off,non-default,FL,1,40171,12.3,1.671111111
55,107350,95,771,N,2295,7416,390000,390000,0.309466,Active,non-default,CA,0,49894,13.2,0.27525641
36,266750,97,708,Y,550,1251,100000,88000,0.439648,Active,non-default,FL,1,40171,12.3,2.6675
30,61000,100,676,Y,2446,5509,165000,164900,0.444001,Pay-off,non-default,DE,0,50152,8.5,0.36969697
31,184450,85,691,N,973,2750,93500,93275,0.353818,Active,non-default,FL,1,40171,12.3,1.972727273
63,96800,95,802,N,1959,4802,229000,229000,0.407955,Pay-off,non-default,CA,0,49894,13.2,0.422707424
37,275900,80,740,N,483,1690,58000,55000,0.285799,Active,non-default,AZ,1,42590,13.8,4.756896552
35,240000,100,723,N,2141,5194,115000,115000,0.412206,Active,non-default,AR,1,33948,17.6,2.086956522
39,322700,79,697,N,641,2133,90000,90000,0.300516,Active,non-default,VA,1,53275,9.8,3.585555556
25,74400,80,678,Y,2947,7000,290000,248315,0.421,Active,non-default,LA,0,35523,17,0.256551724
54,87554,90,665,N,1447,10310,180000,178000,0.140349,Active,non-default,TN,0,38550,14.9,0.486411111
36,280800,90,724,N,0,5025,335000,325000,0,Pay-off,non-default,VA,0,53275,9.8,0.838208955
37,140000,95,703,Y,1753,8868,230000,230000,0.197677,Active,non-default,OH,0,44160,10.8,0.608695652
44,166000,89,779,N,1196,3816,90000,89000,0.313417,Active,non-default,NJ,1,56772,8.2,1.844444444
21,89900,100,765,N,7803,35000,580000,423500,0.222943,Pay-off,non-default,NY,0,44228,14.4,0.155
37,300000,80,616,Y,1261,1926,69000,68000,0.654725,Active,non-default,MO,1,43988,10.9,4.347826087
34,142100,102,757,N,2370,5000,318000,300000,0.474,Active,non-default,VA,0,53275,9.8,0.446855346
46,112000,80,626,Y,2354,4637,249000,246000,0.507656,Active,non-default,IL,0,45787,12.5,0.449799197
44,127900,100,770,N,921,4044,97500,96500,0.227745,Pay-off,non-default,IN,1,43003,10.2,1.311794872
39,33500,100,765,N,2000,5499,163000,162910,0.363702,Pay-off,non-default,SC,0,39326,14,0.205521472
37,236700,90,699,Y,1638,2660,97000,97000,0.615789,Active,non-default,OH,1,44160,10.8,2.440206186
54,216000,80,629,N,3791,10343,189000,188830,0.366528,Pay-off,non-default,TX,1,41275,16.4,1.142857143
37,156000,80,687,Y,1302,2685,168000,166112,0.484916,Pay-off,non-default,AZ,0,42590,13.8,0.928571429
23,164000,100,757,N,2006,4275,335000,335000,0.46924,Active,non-default,MD,0,56763,8.6,0.489552239
37,165600,80,628,N,750,2688,75000,72600,0.279018,Active,non-default,CO,1,51022,9.8,2.208
35,221400,90,569,N,728,3199,100000,96000,0.227571,Active,non-default,TN,1,38550,14.9,2.214
36,228000,95,680,N,1162,2582,73000,73000,0.450039,Active,non-default,PA,1,44286,10.4,3.123287671
40,85020,100,771,N,2820,6732,253000,251957,0.418895,Pay-off,non-default,OH,0,44160,10.8,0.336047431
44,225450,84,788,Y,2603,4733,190000,189900,0.549968,Active,non-default,NJ,1,56772,8.2,1.186578947
31,263000,100,558,Y,1269,3337,143000,142640,0.380282,Active,non-default,GA,1,43217,12,1.839160839
36,118085,95,679,N,1960,4560,87000,84900,0.429825,Active,non-default,TX,1,41275,16.4,1.357298851
29,117435,102,761,Y,1472,3000,260000,256500,0.490667,Pay-off,non-default,MA,0,52354,9.8,0.451673077
45,96000,80,661,N,1593,3209,170000,170000,0.496416,Active,non-default,NJ,0,56772,8.2,0.564705882
31,112000,85,603,Y,1798,3229,150000,131000,0.556829,Pay-off,non-default,GA,0,43217,12,0.746666667
41,255000,100,579,Y,725,1560,71000,71000,0.464744,Pay-off,non-default,FL,1,40171,12.3,3.591549296
37,60300,95,682,N,4973,8814,165000,165000,0.564216,Pay-off,non-default,HI,0,53123,9.7,0.365454545
24,75050,96,681,N,2513,7200,215000,199500,0.349028,Pay-off,non-default,GA,0,43217,12,0.349069767
33,197933,95,611,Y,962,1649,80000,79900,0.583384,Active,non-default,TN,1,38550,14.9,2.4741625
44,178576,95,660,N,1142,2786,78500,78500,0.409907,Active,non-default,PA,1,44286,10.4,2.274853503
36,113050,95,677,N,2429,4416,168000,168000,0.550045,Pay-off,non-default,NJ,0,56772,8.2,0.672916667
18,164900,100,662,N,1531,3735,230000,208000,0.409906,Active,non-default,CO,0,51022,9.8,0.716956522
23,160450,98,651,Y,1165,3155,141000,135400,0.369255,Pay-off,non-default,MI,1,44476,12.1,1.137943262
37,205000,100,613,Y,1105,3206,150000,146000,0.344666,Active,non-default,FL,1,40171,12.3,1.366666667
27,113500,100,651,N,626,4914,85000,77900,0.127391,Active,non-default,TN,1,38550,14.9,1.335294118
39,172420,100,755,N,1754,3019,150000,149900,0.580987,Active,non-default,ID,1,42519,10.5,1.149466667
30,163800,100,693,N,1066,4500,140000,140000,0.236889,Active,non-default,TN,1,38550,14.9,1.17
33,187000,87,624,Y,989,1898,105000,105000,0.521075,Pay-off,non-default,FL,1,40171,12.3,1.780952381
62,49500,90,589,Y,2201,4583,150000,121000,0.480253,Active,non-default,MI,0,44476,12.1,0.33
37,137000,100,723,N,701,4500,144000,144000,0.155778,Active,non-default,VA,0,53275,9.8,0.951388889
31,194750,95,663,N,0,5025,79000,77000,0,Pay-off,non-default,FL,1,40171,12.3,2.465189873
23,104900,100,753,N,1767,5300,335000,104900,0.333396,Pay-off,non-default,CO,0,51022,9.8,0.313134328
56,134900,95,801,N,1511,4529,155000,154490,0.333628,Pay-off,non-default,FL,0,40171,12.3,0.870322581
26,118500,100,544,Y,3553,4500,307000,307000,0.789556,Pay-off,non-default,CA,0,49894,13.2,0.385993485
44,300700,85,780,N,921,2083,139000,132000,0.442151,Active,non-default,LA,1,35523,17,2.163309353
58,165700,95,776,N,1778,4100,112000,110000,0.433659,Active,non-default,TX,1,41275,16.4,1.479464286
66,115000,80,695,Y,688,2580,93000,92000,0.266667,Pay-off,non-default,NC,1,39000,14.8,1.23655914
48,180900,97,630,N,4025,5025,228000,224887,0.801045,Active,non-default,TX,0,41275,16.4,0.793421053
26,190000,80,687,Y,1395,2985,165000,165000,0.467337,Pay-off,non-default,FL,1,40171,12.3,1.151515152
38,225000,79,761,N,969,2031,60000,57000,0.477105,Active,non-default,OH,1,44160,10.8,3.75
24,153900,100,615,N,1181,3792,157000,156453,0.311445,Active,non-default,AZ,0,42590,13.8,0.980254777
36,88200,97,759,N,2361,7286,315000,314000,0.324046,Pay-off,non-default,NH,0,57352,5.7,0.28
28,123650,99,760,N,855,3203,85000,85000,0.266937,Pay-off,non-default,CT,1,55970,8.8,1.454705882
36,151620,100,618,Y,1240,3156,143000,139900,0.392902,Pay-off,non-default,PA,1,44286,10.4,1.06027972
34,140989,97,698,N,1884,13000,292000,290000,0.144923,Active,non-default,CA,0,49894,13.2,0.482839041
27,130500,90,693,N,1284,4262,150000,149900,0.301267,Active,non-default,FL,0,40171,12.3,0.87
29,107300,100,695,N,1781,5500,192000,192000,0.323818,Pay-off,non-default,FL,0,40171,12.3,0.558854167
31,188000,95,779,N,1143,2231,98000,98000,0.512326,Pay-off,non-default,CO,1,51022,9.8,1.918367347
31,299425,102,643,N,3109,5025,395000,395000,0.618745,Pay-off,non-default,NY,0,44228,14.4,0.758037975
34,188000,80,771,Y,0,3952,220000,220000,0,Pay-off,non-default,CA,0,49894,13.2,0.854545455
24,154000,100,750,N,1828,4833,286000,286000,0.378233,Active,non-default,CA,0,49894,13.2,0.538461538
29,189750,100,783,N,722,2255,110000,100000,0.320177,Active,non-default,PA,1,44286,10.4,1.725
58,322700,100,792,Y,880,2786,94000,90000,0.315865,Active,non-default,MO,1,43988,10.9,3.432978723
35,250990,100,659,Y,1921,5025,174000,169900,0.382313,Pay-off,non-default,CT,1,55970,8.8,1.442471264
35,129000,100,717,N,0,6501,525000,129000,0,Pay-off,non-default,CA,0,49894,13.2,0.245714286
40,154933,100,717,N,1071,4112,131500,131000,0.260457,Active,non-default,AZ,1,42590,13.8,1.178197719
37,146800,80,710,N,1201,2560,80000,75000,0.469141,Pay-off,non-default,FL,1,40171,12.3,1.835
50,240000,80,659,N,0,10500,185000,185000,0,Active,non-default,NY,1,44228,14.4,1.297297297
27,61000,88,695,N,2309,7646,219500,218000,0.301988,Active,non-default,WA,0,48688,11.7,0.277904328
39,76000,95,706,Y,2224,4816,170000,169641,0.461794,Pay-off,non-default,IL,0,45787,12.5,0.447058824
37,91000,76,667,N,1804,5600,247000,247000,0.322143,Pay-off,non-default,CA,0,49894,13.2,0.368421053
